사용본거지 시군구,읍면동 (행정동),연료,계,관용_승용,관용_승합,관용_화물,관용_특수,자가용_승용,자가용승합,자가용화물,자가용특수,영업용_승용,영업용승합,영업용화물,영업용특수
서울특별시 중구,중구 중림동 ,기타연료,7,0,0,0,0,0,0,4,3,0,0,0,0
서울특별시 중구,중구 기타2,휘발유,241,0,2,0,0,0,231,2,6,0,0,0,0
서울특별시 중구,중구 기타2,경유,119,0,0,0,0,0,7,31,78,0,0,0,3
서울특별시 중구,중구 기타3,엘피지,3,0,0,0,0,0,1,2,0,0,0,0,0
서울특별시 중구,중구 기타3,기타연료,1,0,1,0,0,0,0,0,0,0,0,0,0
서울특별시 용산구,용산구 기타,휘발유,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 용산구,용산구 기타,휘발유,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 용산구,용산구 기타,휘발유,,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 용산구,용산구 기타,경유,4,0,0,0,0,0,2,0,2,0,0,0,0
서울특별시 용산구,용산구 기타,엘피지,1,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시 용산구,용산구 기타,휘발유,,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 용산구,용산구 기타,경유,,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 용산구,용산구 기타,휘발유,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 용산구,용산구 기타,경유,1,0,0,0,0,0,0,1,0,0,0,0,0
서울특별시 용산구,용산구 기타,휘발유,,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 용산구,용산구 기타,경유,,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시 용산구,용산구 후암동 ,휘발유,2113,0,0,0,0,0,2105,3,5,0,0,0,0
서울특별시 용산구,용산구 후암동 ,경유,1420,0,1,1,0,0,993,126,249,1,0,0,49
서울특별시 용산구,용산구 후암동 ,엘피지,272,0,0,0,0,0,173,19,29,0,45,0,6
서울특별시 용산구,용산구 후암동 ,전기,41,0,0,0,0,0,27,0,8,0,0,0,6
서울특별시 용산구,용산구 후암동 ,CNG,9,0,0,0,0,0,0,0,9,0,0,0,0
서울특별시 용산구,용산구 후암동 ,하이브리드,153,0,0,0,0,0,153,0,0,0,0,0,0
서울특별시 용산구,용산구 후암동 ,수소,4,0,0,0,0,0,4,0,0,0,0,0,0
서울특별시 용산구,용산구 후암동 ,기타연료,2,0,0,0,0,0,0,0,2,0,0,0,0
서울특별시 용산구,용산구 용산2가동 ,휘발유,1134,0,0,0,0,0,1124,4,6,0,0,0,0
서울특별시 용산구,용산구 용산2가동 ,경유,723,0,0,5,0,2,477,60,143,0,1,13,22
서울특별시 용산구,용산구 용산2가동 ,엘피지,186,0,0,0,0,0,111,18,18,0,31,0,8
서울특별시 용산구,용산구 용산2가동 ,전기,16,0,0,0,0,0,11,0,0,0,2,0,3
서울특별시 용산구,용산구 용산2가동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 용산구,용산구 용산2가동 ,하이브리드,62,0,0,0,0,0,62,0,0,0,0,0,0
서울특별시 용산구,용산구 용산2가동 ,수소,2,0,1,0,0,0,1,0,0,0,0,0,0
서울특별시 용산구,용산구 용산2가동 ,기타연료,,0,0,0,0,0,0,0,2,0,0,0,0
서울특별시 용산구,용산구 남영동 ,휘발유,1324,0,0,0,0,0,1128,1,0,0,195,0,0
서울특별시 용산구,용산구 남영동 ,경유,950,0,0,0,0,11,475,102,230,3,115,3,11
서울특별시 용산구,용산구 남영동 ,엘피지,109,0,1,0,0,0,72,17,14,0,4,0,1
서울특별시 용산구,용산구 남영동 ,전기,19,0,0,0,0,0,16,0,2,0,1,0,0
서울특별시 용산구,용산구 남영동 ,하이브리드,227,0,0,0,0,0,90,0,0,0,137,0,0
서울특별시 용산구,용산구 남영동 ,수소,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 용산구,용산구 남영동 ,기타연료,29,0,0,0,0,2,1,2,19,0,0,0,5
서울특별시 용산구,용산구 청파동 ,휘발유,2209,0,0,0,0,0,2202,2,5,0,0,0,0
서울특별시 용산구,용산구 청파동 ,경유,1547,0,0,1,0,1,950,143,362,3,0,0,87
서울특별시 용산구,용산구 청파동 ,엘피지,313,0,0,0,0,0,208,37,21,0,40,0,7
서울특별시 용산구,용산구 청파동 ,전기,29,0,0,0,0,0,17,0,1,0,1,0,10
서울특별시 용산구,용산구 청파동 ,하이브리드,167,0,0,0,0,0,167,0,0,0,0,0,0
서울특별시 용산구,용산구 청파동 ,수소,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 용산구,용산구 청파동 ,기타연료,10,0,0,0,0,1,0,0,8,0,0,0,1
서울특별시 용산구,용산구 원효로1동 ,휘발유,3351,0,0,0,0,0,3311,4,7,0,29,0,0
서울특별시 용산구,용산구 원효로1동 ,경유,2282,0,0,0,0,7,1377,108,591,1,11,5,182
서울특별시 용산구,용산구 원효로1동 ,엘피지,227,0,0,0,0,0,140,21,37,0,20,0,9
서울특별시 용산구,용산구 원효로1동 ,전기,86,0,0,0,0,0,70,0,9,0,2,0,5
서울특별시 용산구,용산구 원효로1동 ,CNG,2,0,0,0,0,0,0,0,2,0,0,0,0
서울특별시 용산구,용산구 원효로1동 ,하이브리드,368,0,0,0,0,0,368,0,0,0,0,0,0
서울특별시 용산구,용산구 원효로1동 ,수소,5,0,0,0,0,0,5,0,0,0,0,0,0
서울특별시 용산구,용산구 원효로1동 ,기타연료,15,0,0,0,0,0,0,5,9,0,0,0,1
서울특별시 용산구,용산구 원효로2동 ,휘발유,2584,0,0,0,0,0,2577,2,5,0,0,0,0
서울특별시 용산구,용산구 원효로2동 ,경유,1867,0,0,0,0,3,1074,96,368,9,0,1,316
서울특별시 용산구,용산구 원효로2동 ,엘피지,261,0,0,0,0,0,167,16,36,0,30,1,11
서울특별시 용산구,용산구 원효로2동 ,전기,48,0,0,0,0,0,40,0,3,0,0,0,5
서울특별시 용산구,용산구 원효로2동 ,CNG,4,0,0,0,0,0,0,0,4,0,0,0,0
서울특별시 용산구,용산구 원효로2동 ,하이브리드,268,0,0,0,0,0,268,0,0,0,0,0,0
서울특별시 용산구,용산구 원효로2동 ,수소,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 용산구,용산구 원효로2동 ,기타연료,5,0,0,0,0,0,0,2,3,0,0,0,0
서울특별시 용산구,용산구 효창동 ,휘발유,1710,0,1,0,0,0,1706,2,1,0,0,0,0
서울특별시 용산구,용산구 효창동 ,경유,1141,0,0,0,0,2,773,85,212,0,0,1,68
서울특별시 용산구,용산구 효창동 ,엘피지,165,0,0,0,0,0,118,9,8,0,24,0,6
서울특별시 용산구,용산구 효창동 ,전기,21,0,0,0,0,0,17,0,2,0,0,0,2
서울특별시 용산구,용산구 효창동 ,하이브리드,195,0,1,0,0,0,193,0,0,0,1,0,0
서울특별시 용산구,용산구 효창동 ,수소,8,0,0,0,0,0,8,0,0,0,0,0,0
서울특별시 용산구,용산구 효창동 ,기타연료,6,0,0,0,0,0,0,1,5,0,0,0,0
서울특별시 용산구,용산구 용문동 ,휘발유,1863,0,0,0,0,0,1858,1,4,0,0,0,0
서울특별시 용산구,용산구 용문동 ,경유,1114,0,0,0,0,3,801,53,220,1,0,0,36
서울특별시 용산구,용산구 용문동 ,엘피지,197,0,0,0,0,0,143,8,15,0,26,2,3
서울특별시 용산구,용산구 용문동 ,전기,25,0,0,0,0,0,20,0,2,0,1,0,2
서울특별시 용산구,용산구 용문동 ,하이브리드,165,0,0,0,0,0,165,0,0,0,0,0,0
서울특별시 용산구,용산구 용문동 ,수소,4,0,0,0,0,0,4,0,0,0,0,0,0
서울특별시 용산구,용산구 용문동 ,기타연료,,0,0,0,0,0,0,1,2,0,0,0,1
서울특별시 용산구,용산구 한강로동 ,휘발유,7561,0,42,0,0,0,7454,7,18,0,40,0,0
서울특별시 용산구,용산구 한강로동 ,경유,3518,7,9,18,31,29,2324,242,775,6,12,4,61
서울특별시 용산구,용산구 한강로동 ,엘피지,312,0,0,0,8,0,171,35,65,0,32,0,1
서울특별시 용산구,용산구 한강로동 ,전기,146,0,5,0,0,0,132,0,6,0,1,0,2
서울특별시 용산구,용산구 한강로동 ,CNG,6,0,0,0,0,0,0,0,6,0,0,0,0
서울특별시 용산구,용산구 한강로동 ,하이브리드,607,0,5,0,0,0,602,0,0,0,0,0,0
서울특별시 용산구,용산구 한강로동 ,수소,5,0,1,0,0,0,4,0,0,0,0,0,0
서울특별시 용산구,용산구 한강로동 ,기타연료,130,0,0,0,1,3,83,5,38,0,0,0,0
서울특별시 용산구,용산구 이촌1동 ,휘발유,5670,0,1,0,0,0,5658,4,7,0,0,0,0
서울특별시 용산구,용산구 이촌1동 ,경유,2283,0,0,0,0,5,2048,80,140,0,0,0,10
서울특별시 용산구,용산구 이촌1동 ,엘피지,161,0,0,0,0,0,129,12,9,0,10,0,1
서울특별시 용산구,용산구 이촌1동 ,전기,100,0,0,0,0,0,97,0,0,0,0,0,3
서울특별시 용산구,용산구 이촌1동 ,하이브리드,665,0,0,0,0,0,665,0,0,0,0,0,0
서울특별시 용산구,용산구 이촌1동 ,수소,11,0,0,0,0,0,11,0,0,0,0,0,0
서울특별시 용산구,용산구 이촌1동 ,기타연료,17,0,0,0,0,6,1,3,7,0,0,0,0
서울특별시 용산구,용산구 이촌2동 ,휘발유,1484,0,1,0,0,0,1481,1,1,0,0,0,0
서울특별시 용산구,용산구 이촌2동 ,경유,883,0,0,0,0,2,638,44,168,4,0,0,27
서울특별시 용산구,용산구 이촌2동 ,엘피지,163,0,0,0,0,1,113,11,9,0,24,0,5
서울특별시 용산구,용산구 이촌2동 ,전기,30,0,0,0,0,0,26,0,0,0,1,0,3
서울특별시 용산구,용산구 이촌2동 ,하이브리드,144,0,0,0,0,0,144,0,0,0,0,0,0
서울특별시 용산구,용산구 이촌2동 ,수소,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 용산구,용산구 이촌2동 ,기타연료,4,0,0,0,0,1,0,3,0,0,0,0,0
서울특별시 용산구,용산구 이태원1동 ,휘발유,1268,0,8,0,0,0,1255,4,1,0,0,0,0
서울특별시 용산구,용산구 이태원1동 ,경유,744,2,8,23,81,2,443,52,119,0,0,7,7
서울특별시 용산구,용산구 이태원1동 ,엘피지,115,0,0,1,7,0,73,16,10,0,7,0,1
서울특별시 용산구,용산구 이태원1동 ,전기,65,0,37,1,0,0,24,0,0,0,2,0,1
서울특별시 용산구,용산구 이태원1동 ,CNG,6,0,0,0,4,0,0,0,0,0,0,2,0
서울특별시 용산구,용산구 이태원1동 ,하이브리드,103,0,4,0,0,0,99,0,0,0,0,0,0
서울특별시 용산구,용산구 이태원1동 ,수소,5,0,4,0,0,0,1,0,0,0,0,0,0
서울특별시 용산구,용산구 이태원1동 ,기타연료,4,0,0,0,0,0,1,1,2,0,0,0,0
서울특별시 용산구,용산구 이태원2동 ,휘발유,1435,0,0,0,0,0,1426,1,8,0,0,0,0
서울특별시 용산구,용산구 이태원2동 ,경유,811,0,1,1,4,0,611,50,124,1,2,1,16
서울특별시 용산구,용산구 이태원2동 ,엘피지,151,0,0,0,0,0,99,13,8,0,29,0,2
서울특별시 용산구,용산구 이태원2동 ,전기,18,0,1,0,0,0,16,0,0,0,0,0,1
서울특별시 용산구,용산구 이태원2동 ,하이브리드,106,0,0,0,0,0,106,0,0,0,0,0,0
서울특별시 용산구,용산구 이태원2동 ,수소,4,0,0,0,0,0,4,0,0,0,0,0,0
서울특별시 용산구,용산구 이태원2동 ,기타연료,3,0,0,0,0,0,1,1,1,0,0,0,0
서울특별시 용산구,용산구 한남동 ,휘발유,4255,0,0,0,0,0,4230,6,19,0,0,0,0
서울특별시 용산구,용산구 한남동 ,경유,2439,0,0,1,0,5,1766,205,409,4,11,14,24
서울특별시 용산구,용산구 한남동 ,엘피지,269,0,0,0,0,0,176,25,37,0,28,0,3
서울특별시 용산구,용산구 한남동 ,전기,130,0,0,0,0,0,122,0,5,0,2,0,1
서울특별시 용산구,용산구 한남동 ,하이브리드,360,0,0,0,0,0,360,0,0,0,0,0,0
서울특별시 용산구,용산구 한남동 ,수소,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 용산구,용산구 한남동 ,기타연료,32,0,0,0,0,2,1,11,18,0,0,0,0
서울특별시 용산구,용산구 서빙고동 ,휘발유,2687,0,0,0,0,0,2681,2,4,0,0,0,0
서울특별시 용산구,용산구 서빙고동 ,경유,1455,0,1,2,1,5,1113,123,183,4,0,3,20
서울특별시 용산구,용산구 서빙고동 ,엘피지,213,0,0,0,0,0,146,17,19,0,28,2,1
서울특별시 용산구,용산구 서빙고동 ,전기,40,0,0,0,0,0,25,0,13,0,0,0,2
서울특별시 용산구,용산구 서빙고동 ,하이브리드,308,0,0,0,0,0,308,0,0,0,0,0,0
서울특별시 용산구,용산구 서빙고동 ,수소,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 용산구,용산구 서빙고동 ,기타연료,5,0,0,0,0,0,0,1,4,0,0,0,0
서울특별시 용산구,용산구 보광동 ,휘발유,1571,0,0,0,0,0,1569,0,2,0,0,0,0
서울특별시 용산구,용산구 보광동 ,경유,1102,0,0,0,0,2,714,80,271,0,1,0,34
서울특별시 용산구,용산구 보광동 ,엘피지,258,0,0,0,0,0,162,25,25,0,43,0,3
서울특별시 용산구,용산구 보광동 ,전기,16,0,0,0,0,0,15,0,1,0,0,0,0
서울특별시 용산구,용산구 보광동 ,하이브리드,119,0,0,0,0,0,119,0,0,0,0,0,0
서울특별시 용산구,용산구 보광동 ,수소,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 용산구,용산구 보광동 ,기타연료,4,0,0,0,0,0,0,0,4,0,0,0,0
서울특별시 용산구,용산구 기타1,휘발유,84,0,0,0,0,0,81,1,2,0,0,0,0
서울특별시 용산구,용산구 기타1,경유,51,0,0,0,0,1,4,13,33,0,0,0,0
서울특별시 용산구,용산구 기타1,엘피지,1,0,0,0,0,0,0,1,0,0,0,0,0
서울특별시 용산구,용산구 기타1,기타연료,2,0,0,1,0,0,1,0,0,0,0,0,0
서울특별시 성동구,성동구 기타,휘발유,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 성동구,성동구 기타,경유,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 성동구,성동구 기타,엘피지,,0,0,0,0,0,0,1,0,0,0,0,0
서울특별시 성동구,성동구 기타,휘발유,,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 성동구,성동구 기타,경유,2,0,0,0,0,0,0,0,2,0,0,0,0
서울특별시 성동구,성동구 기타1,휘발유,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 성동구,성동구 기타1,경유,3,0,0,0,0,0,2,0,1,0,0,0,0
서울특별시 성동구,성동구 기타1,하이브리드,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 성동구,성동구 기타1,휘발유,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 성동구,성동구 기타1,경유,,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 성동구,성동구 기타1,하이브리드,,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 성동구,성동구 왕십리2동 ,휘발유,2412,0,1,0,0,0,2385,1,6,0,19,0,0
서울특별시 성동구,성동구 왕십리2동 ,경유,1577,0,0,0,0,2,1204,84,218,6,5,12,46
서울특별시 성동구,성동구 왕십리2동 ,엘피지,247,0,1,0,0,0,166,11,21,0,37,0,11
서울특별시 성동구,성동구 왕십리2동 ,전기,28,0,0,0,0,0,21,0,0,0,2,0,5
서울특별시 성동구,성동구 왕십리2동 ,하이브리드,211,0,0,0,0,0,211,0,0,0,0,0,0
서울특별시 성동구,성동구 왕십리2동 ,수소,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 성동구,성동구 왕십리2동 ,기타연료,7,0,0,0,0,3,0,1,3,0,0,0,0
서울특별시 성동구,성동구 왕십리도선동 ,휘발유,4454,0,4,0,0,0,4435,1,8,0,6,0,0
서울특별시 성동구,성동구 왕십리도선동 ,경유,2728,0,1,5,3,0,1951,134,490,6,11,43,84
서울특별시 성동구,성동구 왕십리도선동 ,엘피지,343,0,0,0,0,0,222,24,38,0,48,0,11
서울특별시 성동구,성동구 왕십리도선동 ,전기,76,0,1,0,0,0,59,0,5,0,3,0,8
서울특별시 성동구,성동구 왕십리도선동 ,CNG,11,0,0,0,0,0,1,0,0,0,0,10,0
서울특별시 성동구,성동구 왕십리도선동 ,하이브리드,417,0,0,0,0,0,416,0,0,0,1,0,0
서울특별시 성동구,성동구 왕십리도선동 ,수소,4,0,0,0,0,0,4,0,0,0,0,0,0
서울특별시 성동구,성동구 왕십리도선동 ,기타연료,33,0,0,0,0,10,0,7,16,0,0,0,0
서울특별시 성동구,성동구 마장동 ,휘발유,3318,0,0,0,0,0,3182,1,4,0,131,0,0
서울특별시 성동구,성동구 마장동 ,경유,3713,1,0,1,7,28,1639,144,1684,6,124,0,79
서울특별시 성동구,성동구 마장동 ,엘피지,1114,0,0,0,0,0,302,32,82,0,680,1,17
서울특별시 성동구,성동구 마장동 ,전기,150,0,3,0,1,0,81,0,35,0,23,0,7
서울특별시 성동구,성동구 마장동 ,CNG,6,0,0,0,0,0,0,2,4,0,0,0,0
서울특별시 성동구,성동구 마장동 ,하이브리드,256,0,0,0,0,0,255,0,0,0,1,0,0
서울특별시 성동구,성동구 마장동 ,수소,4,0,0,0,0,0,4,0,0,0,0,0,0
서울특별시 성동구,성동구 마장동 ,기타연료,16,0,0,0,0,2,1,1,12,0,0,0,0
서울특별시 성동구,성동구 사근동 ,휘발유,1141,0,1,0,0,0,1138,1,1,0,0,0,0
서울특별시 성동구,성동구 사근동 ,경유,790,4,0,4,6,7,495,74,156,1,0,8,35
서울특별시 성동구,성동구 사근동 ,엘피지,175,0,0,0,0,0,119,9,19,0,22,0,6
서울특별시 성동구,성동구 사근동 ,전기,27,0,5,0,0,0,20,0,0,0,0,0,2
서울특별시 성동구,성동구 사근동 ,하이브리드,107,0,0,0,0,0,107,0,0,0,0,0,0
서울특별시 성동구,성동구 사근동 ,수소,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 성동구,성동구 사근동 ,기타연료,8,0,0,0,1,0,0,3,4,0,0,0,0
서울특별시 성동구,성동구 행당1동 ,휘발유,2241,0,26,0,0,0,2215,0,0,0,0,0,0
서울특별시 성동구,성동구 행당1동 ,경유,1389,6,4,18,94,5,986,76,166,5,0,0,29
서울특별시 성동구,성동구 행당1동 ,엘피지,216,0,0,5,5,0,146,7,19,0,29,0,5
서울특별시 성동구,성동구 행당1동 ,전기,87,1,39,0,0,0,40,0,3,0,2,0,2
서울특별시 성동구,성동구 행당1동 ,CNG,14,0,0,1,12,0,0,0,1,0,0,0,0
서울특별시 성동구,성동구 행당1동 ,하이브리드,264,0,8,0,0,0,256,0,0,0,0,0,0
서울특별시 성동구,성동구 행당1동 ,수소,2,0,1,0,0,0,1,0,0,0,0,0,0
서울특별시 성동구,성동구 행당1동 ,기타연료,9,0,0,0,0,5,0,2,2,0,0,0,0
서울특별시 성동구,성동구 행당2동 ,휘발유,3934,0,0,0,0,0,3932,1,1,0,0,0,0
서울특별시 성동구,성동구 행당2동 ,경유,2018,0,0,0,0,9,1619,79,263,5,0,0,43
서울특별시 성동구,성동구 행당2동 ,엘피지,317,0,0,0,0,0,216,19,24,0,48,0,10
서울특별시 성동구,성동구 행당2동 ,전기,38,0,0,0,0,0,30,0,1,0,1,0,6
서울특별시 성동구,성동구 행당2동 ,하이브리드,392,0,0,0,0,0,392,0,0,0,0,0,0
서울특별시 성동구,성동구 행당2동 ,수소,3,0,0,0,0,0,3,0,0,0,0,0,0
서울특별시 성동구,성동구 행당2동 ,기타연료,15,0,0,0,0,3,0,4,8,0,0,0,0
서울특별시 성동구,성동구 응봉동 ,휘발유,2526,0,0,0,0,0,2524,2,0,0,0,0,0
서울특별시 성동구,성동구 응봉동 ,경유,1476,0,0,0,0,4,1154,80,189,7,0,0,42
서울특별시 성동구,성동구 응봉동 ,엘피지,229,0,0,0,0,0,154,12,15,0,43,0,5
서울특별시 성동구,성동구 응봉동 ,전기,23,0,0,0,0,0,19,0,0,0,1,0,3
서울특별시 성동구,성동구 응봉동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 성동구,성동구 응봉동 ,하이브리드,277,0,0,0,0,0,277,0,0,0,0,0,0
서울특별시 성동구,성동구 응봉동 ,수소,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 성동구,성동구 응봉동 ,기타연료,13,0,0,0,0,4,0,3,6,0,0,0,0
서울특별시 성동구,성동구 금호1가동 ,휘발유,2598,0,0,0,0,0,2489,2,2,0,105,0,0
서울특별시 성동구,성동구 금호1가동 ,경유,1511,0,0,0,0,3,1166,66,191,1,23,21,40
서울특별시 성동구,성동구 금호1가동 ,엘피지,346,0,0,0,0,0,185,13,24,0,117,0,7
서울특별시 성동구,성동구 금호1가동 ,전기,40,0,0,0,0,0,35,0,1,0,3,0,1
서울특별시 성동구,성동구 금호1가동 ,CNG,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 성동구,성동구 금호1가동 ,하이브리드,286,0,0,0,0,0,284,0,0,0,2,0,0
서울특별시 성동구,성동구 금호1가동 ,수소,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 성동구,성동구 금호1가동 ,기타연료,12,0,0,0,0,2,0,4,6,0,0,0,0
서울특별시 성동구,성동구 금호2.3가동 ,휘발유,3375,0,0,0,0,0,3369,0,6,0,0,0,0
서울특별시 성동구,성동구 금호2.3가동 ,경유,2135,0,0,0,0,4,1701,113,262,8,0,0,47
서울특별시 성동구,성동구 금호2.3가동 ,엘피지,346,0,0,0,0,0,226,23,33,0,50,0,14
서울특별시 성동구,성동구 금호2.3가동 ,전기,50,0,0,0,0,0,45,0,0,0,2,0,3
서울특별시 성동구,성동구 금호2.3가동 ,하이브리드,341,0,0,0,0,0,341,0,0,0,0,0,0
서울특별시 성동구,성동구 금호2.3가동 ,수소,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 성동구,성동구 금호2.3가동 ,기타연료,12,0,0,0,0,1,0,5,6,0,0,0,0
서울특별시 성동구,성동구 금호4가동 ,휘발유,2493,0,0,0,0,0,2488,2,3,0,0,0,0
서울특별시 성동구,성동구 금호4가동 ,경유,1454,0,1,0,0,3,1209,64,160,3,0,0,14
서울특별시 성동구,성동구 금호4가동 ,엘피지,205,0,0,0,0,1,122,13,25,0,35,0,9
서울특별시 성동구,성동구 금호4가동 ,전기,49,0,0,0,0,0,45,0,0,0,2,0,2
서울특별시 성동구,성동구 금호4가동 ,하이브리드,308,0,0,0,0,0,308,0,0,0,0,0,0
서울특별시 성동구,성동구 금호4가동 ,수소,1,0,0,0,0,0,1,0,0,0,0,0,0
서울특별시 성동구,성동구 금호4가동 ,기타연료,15,0,0,0,0,1,1,5,8,0,0,0,0
서울특별시 성동구,성동구 옥수동 ,휘발유,5221,0,1,0,0,0,5214,1,5,0,0,0,0
서울특별시 성동구,성동구 옥수동 ,경유,2616,0,0,0,0,4,2222,96,242,3,0,22,27
서울특별시 성동구,성동구 옥수동 ,엘피지,261,0,0,0,0,0,180,13,31,0,29,0,8
서울특별시 성동구,성동구 옥수동 ,전기,109,0,0,0,0,0,101,0,3,0,1,0,4
서울특별시 성동구,성동구 옥수동 ,CNG,11,0,0,0,0,0,1,0,0,0,0,10,0
서울특별시 성동구,성동구 옥수동 ,하이브리드,609,0,0,0,0,0,609,0,0,0,0,0,0
서울특별시 성동구,성동구 옥수동 ,수소,7,0,0,0,0,0,7,0,0,0,0,0,0
서울특별시 성동구,성동구 옥수동 ,기타연료,23,0,0,0,0,6,0,6,11,0,0,0,0
서울특별시 성동구,성동구 성수1가1동 ,휘발유,6388,0,0,0,0,0,3231,2,5,0,3150,0,0
서울특별시 성동구,성동구 성수1가1동 ,경유,2578,1,0,2,15,2,1592,92,518,4,74,90,188
서울특별시 성동구,성동구 성수1가1동 ,엘피지,349,0,0,4,2,0,192,21,26,0,98,0,6
서울특별시 성동구,성동구 성수1가1동 ,전기,434,0,16,0,4,0,75,0,2,0,316,15,6
서울특별시 성동구,성동구 성수1가1동 ,CNG,283,0,0,0,0,0,1,0,0,0,0,282,0
서울특별시 성동구,성동구 성수1가1동 ,하이브리드,325,0,2,0,0,0,323,0,0,0,0,0,0
서울특별시 성동구,성동구 성수1가1동 ,수소,6,0,0,0,0,0,2,0,0,0,0,4,0
서울특별시 성동구,성동구 성수1가1동 ,기타연료,34,0,0,0,0,1,0,3,11,0,0,0,19
서울특별시 성동구,성동구 성수1가2동 ,휘발유,3584,0,0,0,0,0,2320,0,5,0,1259,0,0
서울특별시 성동구,성동구 성수1가2동 ,경유,2104,0,0,2,12,12,1099,77,365,20,17,16,484
서울특별시 성동구,성동구 성수1가2동 ,엘피지,594,0,0,0,2,0,182,27,26,0,312,30,15
서울특별시 성동구,성동구 성수1가2동 ,전기,176,0,0,0,0,0,49,0,6,0,95,26,0
서울특별시 성동구,성동구 성수1가2동 ,CNG,2,0,0,0,0,0,2,0,0,0,0,0,0
서울특별시 성동구,성동구 성수1가2동 ,하이브리드,213,0,0,0,0,0,202,0,0,0,11,0,0
